"","X","file","Pelvis_height","Model_mass","Model_weight","Step_length_R","Step_length_L","Duty_factor_R","Duty_factor_L","Stride_freq","Stride_time","Target_speed","Speed","COT.main","Meta","flight_time","contact_events_total","Gravity","cong","GRFvert_R_max","GRFvert_R_min","GRFfore_R_max","GRFfore_R_min","med_gas_r_tendon","med_gas_r_muscle","lat_gas_r_tendon","lat_gas_r_muscle","soleus_r_tendon","soleus_r_muscle","EMA_knee","EMA_ankle","EMA_hip","metabolic.energy","muscle.activation","actuator.excitation","joint.accelerations","limit.torques","dadt","dFdt","arm.accelerations","planet","scale","job","filename","status_color","COT.status","grf","gait","bounds","status"
"44",44,"./Falisse_et_al_2022/Falisse_et_al_2022_job279.mat",0.939776594178131,62,608.22,1.13434011647312,1.1437031684096,0.63,0.63,0.681287551787115,1.46780899985161,0.78,0.770834253446038,5.1152432694827,0.706209801819684,0,1,-9.81,56.1040887153168,616.838393971723,0.000540217896602887,70.2468385868834,-58.582295990404,1,1.2,1,1.2,1,1.2,0.559017626360503,0.207496487373461,0.436646972204633,107.249544292727,58.6356715076137,43.2345991056406,33.1756351527248,1.12281113460109,1.11105341524124e-07,7.46436220929544e-08,1.10328186791748e-05,"earth",NA,"job279",NA,NA,NA,NA,NA,NA,NA
"45",45,"./Falisse_et_al_2022/Falisse_et_al_2022_job280.mat",0.939776594178131,62,608.22,1.13126165381342,1.13864740496731,0.63,0.63,0.684170904390328,1.46162310262391,0.78,0.770605929013067,5.11641687767546,0.706162599624937,0,1,-9.81,55.7995686552652,613.219304726817,0.000707564456170824,70.2289482299296,-59.6615014456064,1.2,1.2,1.2,1.2,1.2,1.2,0.551426102389381,0.206628244440183,0.43654194659286,107.272967271847,58.7444275945744,43.2384463497639,32.6884117684583,1.11567374550136,1.10332044953376e-07,7.42753232445978e-08,1.10413789069118e-05,"earth",NA,"job280",NA,NA,NA,NA,NA,NA,NA
"46",46,"./Falisse_et_al_2022/Falisse_et_al_2022_job281.mat",0.939776594178131,62,608.22,1.15514306521025,1.15819434562594,0.62,0.62,0.672644333414188,1.48666977527965,0.78,0.770473347580799,5.03158257161339,0.694334376283017,0,1,-9.81,55.4462545131356,611.423100409696,0.000677472621063796,66.2637498327758,-56.3330181752608,1,1,1,1,1,1,0.634946287287254,0.206610108638706,0.435934335801449,106.103952466586,58.1240737840467,43.7026186166433,32.0710410622125,1.37058065410543,1.0395216418588e-07,6.99821757879583e-08,1.16474811089848e-05,"earth",NA,"job281",NA,NA,NA,NA,NA,NA,NA
"47",47,"./Falisse_et_al_2022/Falisse_et_al_2022_job282.mat",0.939776594178131,62,608.22,1.34991122105494,1.35650961794945,0.6,0.6,0.824050621263976,1.21351768228285,1.12,1.10658661308406,4.39269053937575,0.870607620231797,0,1,-9.81,54.9431258278707,659.538449587592,-0.0305443854200333,83.9152300355012,-78.6242751164633,1,1,1,1,1,1,0.55631347229248,0.208711639657629,0.422707076677782,135.45099668288,56.1580276781429,32.228430099629,59.2228699920913,1.24659507462361,2.08153217693454e-07,1.25457160889054e-07,1.58331327764948e-05,"earth",NA,"job282",NA,NA,NA,NA,NA,NA,NA
"48",48,"./Falisse_et_al_2022/Falisse_et_al_2022_job283.mat",0.939776594178131,62,608.22,1.23361569495179,1.24135537733265,0.63,0.63,0.716040853433803,1.39656835947902,0.89,0.879363058239518,4.79891939083382,0.755819540018248,0,1,-9.81,55.8427180494204,626.313535294526,0.000296989336294658,73.6503908621652,-61.3062859053084,0.5,1.12,0.5,1.12,0.5,1.12,0.558826952900724,0.215493670364533,0.435167851676537,114.827919907393,55.8228589324133,38.9093114775676,40.9955323414429,0.88110416086603,1.27370385584857e-07,8.08723783589594e-08,1.03935421259581e-05,"earth",NA,"job283",NA,NA,NA,NA,NA,NA,NA
"49",49,"./Falisse_et_al_2022/Falisse_et_al_2022_job284.mat",0.939776594178131,62,608.22,1.24277728983179,1.24606957680037,0.62,0.62,0.713211190251025,1.40210924010886,0.89,0.879180444158658,4.78987902927609,0.754239039837349,0,1,-9.81,55.8361881788514,628.404812295814,0.000291429314163727,74.6965200672978,-62.780854983024,0.6,1.12,0.6,1.12,0.6,1.12,0.570233754827816,0.212023928949821,0.431736662716723,114.152979634675,56.6432991991073,38.6364278980389,40.9012924858578,0.989118969260695,1.44242394500801e-07,8.89873976677643e-08,9.8159867618212e-06,"earth",NA,"job284",NA,NA,NA,NA,NA,NA,NA
"50",50,"./Falisse_et_al_2022/Falisse_et_al_2022_job285.mat",0.939776594178131,62,608.22,1.21519894781408,1.22436393030513,0.63,0.63,0.72603274960678,1.3773483366165,0.89,0.879517768983643,4.78018440660762,0.753001276053122,0,1,-9.81,56.1926782406049,627.223971314212,0.000480336791974256,76.3728647235582,-61.8238719280504,0.8,1.12,0.8,1.12,0.8,1.12,0.559951218472746,0.208992459299669,0.432876018994461,113.33342097267,56.459961297577,38.6960881855558,40.7653678734578,1.04695242144679,1.41303505479335e-07,8.93845482859931e-08,1.00507183470943e-05,"earth",NA,"job285",NA,NA,NA,NA,NA,NA,NA
"51",51,"./Falisse_et_al_2022/Falisse_et_al_2022_job286.mat",0.939776594178131,62,608.22,1.20865590572851,1.21800136477982,0.63,0.63,0.729801003787294,1.37023653682375,0.89,0.87951317580692,4.77796750609419,0.752648126899194,0,1,-9.81,55.9145652594837,622.14305159045,0.000437442908746289,75.5260917235008,-61.0449842293597,1,1.12,1,1.12,1,1.12,0.55798952786732,0.207590052442362,0.432717559506393,113.302872683272,56.761586122134,38.4411757124664,40.3366007110068,1.12307484957969,1.40290169646375e-07,9.05324693748472e-08,9.71029483219139e-06,"earth",NA,"job286",NA,NA,NA,NA,NA,NA,NA
"52",52,"./Falisse_et_al_2022/Falisse_et_al_2022_job287.mat",0.939776594178131,62,608.22,1.20484116589552,1.21418173995264,0.62,0.62,0.732069829243928,1.36598990977785,0.89,0.879494673021292,4.77833263925181,0.752689809339536,0,1,-9.81,55.4944910181577,618.369790289769,0.000381091594585231,73.4392124556272,-60.1903830237418,1.2,1.12,1.2,1.12,1.2,1.12,0.557192677618938,0.206925335434723,0.432358808243022,113.354771355974,57.1386191404402,38.3970896984578,40.0064801278693,1.16647905127352,1.42624592769195e-07,9.24838990808857e-08,1.03219436251041e-05,"earth",NA,"job287",NA,NA,NA,NA,NA,NA,NA
"53",53,"./Falisse_et_al_2022/Falisse_et_al_2022_job288.mat",0.939776594178131,62,608.22,1.32184049304464,1.32445313152199,0.61,0.61,0.75369150193834,1.32680280649073,1,0.987801518666931,4.57370288444449,0.809178027794434,0,1,-9.81,56.1226678917283,638.503799942877,-0.0369830196604127,75.9123470379698,-69.737827701016,0.5,1.12,0.5,1.12,0.5,1.12,0.569380779351879,0.216193519071607,0.428785610527493,123.831171673491,56.0554652261251,35.7425327948141,50.6572369807623,0.876746452581789,1.77590021029055e-07,1.08527096765288e-07,1.35257970274375e-05,"earth",NA,"job288",NA,NA,NA,NA,NA,NA,NA
"54",54,"./Falisse_et_al_2022/Falisse_et_al_2022_job289.mat",0.939776594178131,62,608.22,1.31266429030149,1.31533786321453,0.61,0.61,0.758919268505671,1.31766321069832,1,0.987815717320923,4.56310541403468,0.807314730944893,0,1,-9.81,56.2700389947055,638.602302833649,-0.0142008697925885,76.7437862342734,-69.5100969183902,0.6,1.12,0.6,1.12,0.6,1.12,0.569593140874508,0.212851955223289,0.427707555185396,122.780460189915,56.1594667952504,35.5089175820236,49.7453032449866,0.972486486713362,1.78101401771153e-07,1.08189848760148e-07,1.32755162833305e-05,"earth",NA,"job289",NA,NA,NA,NA,NA,NA,NA
"55",55,"./Falisse_et_al_2022/Falisse_et_al_2022_job290.mat",0.939776594178131,62,608.22,1.29839459842298,1.30123760343168,0.61,0.61,0.767160090735305,1.30350889218119,1,0.98785305816307,4.55464018956717,0.805847505688898,0,1,-9.81,56.1341190079788,635.751840429887,0.000195288124828324,78.519330429087,-68.4114962609169,0.8,1.12,0.8,1.12,0.8,1.12,0.56592484854167,0.20950153364448,0.426694737100204,122.266440334908,56.3748163486669,35.0692978368156,49.2266884086163,1.13647418370416,1.77138332153538e-07,1.08197316093016e-07,1.25111939744423e-05,"earth",NA,"job290",NA,NA,NA,NA,NA,NA,NA
"56",56,"./Falisse_et_al_2022/Falisse_et_al_2022_job291.mat",0.939776594178131,62,608.22,1.27333603879201,1.28273628781852,0.62,0.62,0.778412908520176,1.28466523236502,1,0.988168136311197,4.55045967722546,0.805364643331905,0,1,-9.81,56.0809204788392,630.653325251983,0.000264786466176267,81.7456534323248,-66.1446720333793,1,1.12,1,1.12,1,1.12,0.552695657936861,0.2084226968364,0.429684064107005,121.879601681455,55.8553628706567,35.1536680282011,49.7240537727714,1.13060536863132,1.69263434145347e-07,1.0688296237237e-07,1.28201908696058e-05,"earth",NA,"job291",NA,NA,NA,NA,NA,NA,NA
"57",57,"./Falisse_et_al_2022/Falisse_et_al_2022_job292.mat",0.939776594178131,62,608.22,1.27276718939831,1.28215991778116,0.62,0.62,0.778741059619568,1.28412389156483,1,0.988173900201751,4.55013082398838,0.805311138406352,0,1,-9.81,55.4246171183771,625.546398672962,0.00029936349364777,79.5514470232385,-65.6742951207143,1.2,1.12,1.2,1.12,1.2,1.12,0.551352592311741,0.207742439927566,0.429785383215171,122.097601484429,56.1603345228023,34.8299468059441,49.3411757865627,1.21230914396524,1.7238990551342e-07,1.09340167711924e-07,1.21084761941559e-05,"earth",NA,"job292",NA,NA,NA,NA,NA,NA,NA
"58",58,"./Falisse_et_al_2022/Falisse_et_al_2022_job293.mat",0.939776594178131,62,608.22,1.32314804637884,1.32573627649844,0.61,0.61,0.752914017850934,1.32817290725219,1,0.987788380191087,4.57037968990175,0.808579334462023,0,1,-9.81,56.5494742255832,641.800121499163,-0.0309732940224832,76.8232107287537,-69.6699204362043,0.5,1.2,0.5,1.2,0.5,1.2,0.566032350806859,0.216946615198337,0.429323089883356,123.234716580992,56.2005996198888,35.714485038621,50.8127245580035,0.861214153610839,1.74085820506842e-07,1.06333202997806e-07,1.32984907663717e-05,"earth",NA,"job293",NA,NA,NA,NA,NA,NA,NA
"59",59,"./Falisse_et_al_2022/Falisse_et_al_2022_job294.mat",0.939776594178131,62,608.22,1.29210993620499,1.30108345734806,0.62,0.62,0.767424028246793,1.30306058084282,1,0.988152046848116,4.55511200003559,0.806174909813299,0,1,-9.81,56.9591132177293,643.997272493993,-0.01309237930728,80.915659519206,-68.5447022938197,0.6,1.2,0.6,1.2,0.6,1.2,0.55401160956537,0.213771993179868,0.431068955657489,121.7542856588,55.5617463137492,35.6624359954009,51.462525752053,0.865450242212468,1.70080191695123e-07,1.04358231493435e-07,1.2851705835189e-05,"earth",NA,"job294",NA,NA,NA,NA,NA,NA,NA
"60",60,"./Falisse_et_al_2022/Falisse_et_al_2022_job295.mat",0.939776594178131,62,608.22,1.27857603801591,1.28782448432879,0.62,0.62,0.775322801335046,1.28978536201706,1,0.988154716263243,4.55024014746212,0.805314852867769,0,1,-9.81,56.8266970859389,638.503277309776,0.000227688295678598,82.6414821806448,-67.0041533210579,0.8,1.2,0.8,1.2,0.8,1.2,0.552146578221837,0.210270125412011,0.43082546112474,121.44406307611,55.7135198154008,35.8870259805096,50.5343647123451,1.00677089202954,1.64264604738121e-07,1.03624335039548e-07,1.3795726007445e-05,"earth",NA,"job295",NA,NA,NA,NA,NA,NA,NA
"61",61,"./Falisse_et_al_2022/Falisse_et_al_2022_job296.mat",0.939776594178131,62,608.22,1.28185552573059,1.28881257962127,0.61,0.61,0.774569131865099,1.29104034599479,1,0.987963701606303,4.55158740054824,0.805397576674074,0,1,-9.81,55.8787772698594,631.099793793942,-0.0127367003448676,81.7726350149238,-68.7102442223873,1,1.2,1,1.2,1,1.2,0.55538108716551,0.20867024059898,0.427759731659599,121.868509439512,56.7685249133695,34.957199316958,48.0954200821665,1.13996319611399,1.68317704385326e-07,1.05125449331521e-07,1.27106396124648e-05,"earth",NA,"job296",NA,NA,NA,NA,NA,NA,NA
"62",62,"./Falisse_et_al_2022/Falisse_et_al_2022_job297.mat",0.939776594178131,62,608.22,1.27254391553947,1.28196797359785,0.62,0.62,0.778827693330346,1.28398105070442,1,0.988162973788752,4.551714624302,0.805582541908301,0,1,-9.81,55.7997218112178,628.038712795671,0.000283722023453655,80.432544009811,-65.9109717497817,1.2,1.2,1.2,1.2,1.2,1.2,0.549378667219271,0.208056586303808,0.430664432603931,121.937443426001,56.4488390844683,35.2079230592927,49.6102100355,1.20545310536628,1.69806029556939e-07,1.08469153867986e-07,1.36974360290096e-05,"earth",NA,"job297",NA,NA,NA,NA,NA,NA,NA
"63",63,"./Falisse_et_al_2022/Falisse_et_al_2022_job298.mat",0.939776594178131,62,608.22,1.40162542599391,1.4032746475185,0.6,0.6,0.796359347595457,1.25571452513168,1.12,1.10634879240241,4.41014468915065,0.873879089760305,0,1,-9.81,57.2054262716224,652.951419755706,-0.00762048060003991,78.8573193503678,-80.7265643730821,0.5,1.2,0.5,1.2,0.5,1.2,0.568363480298908,0.218021730797189,0.426624311169519,135.549046358503,56.2537136759296,33.1922600131514,62.2337936801397,0.876960252869294,2.14798282521531e-07,1.28415075805293e-07,1.79365783916055e-05,"earth",NA,"job298",NA,NA,NA,NA,NA,NA,NA
"64",64,"./Falisse_et_al_2022/Falisse_et_al_2022_job299.mat",0.939776594178131,62,608.22,1.39185341189427,1.39358568476317,0.6,0.6,0.801910771755459,1.24702153309514,1.12,1.1063646943103,4.40039046388871,0.871958803061405,0,1,-9.81,57.1095691249793,651.889657807763,-0.00947839662846055,79.715988413801,-80.5714678390918,0.6,1.2,0.6,1.2,0.6,1.2,0.567846132579293,0.214342702307994,0.424884860014186,134.822009740735,56.497094673239,32.8423941494427,61.5004085404786,1.02101342419591,2.137032991017e-07,1.27638418264376e-07,1.69664092277451e-05,"earth",NA,"job299",NA,NA,NA,NA,NA,NA,NA
"65",65,"./Falisse_et_al_2022/Falisse_et_al_2022_job300.mat",0.939776594178131,62,608.22,1.3749389917935,1.3769440238947,0.6,0.6,0.811640403988335,1.2320727197489,1.12,1.10641619969389,4.39626597779365,0.871182070924297,0,1,-9.81,56.7364375660838,657.907989434077,-0.0119645463895604,80.9924158121198,-78.875271763453,0.8,1.2,0.8,1.2,0.8,1.2,0.562576760857953,0.210703880354045,0.423485930713929,134.804905986623,56.860154899296,32.366111108471,61.2195372854702,1.24526975277835,2.16681237589983e-07,1.30422080513467e-07,1.61354762482858e-05,"earth",NA,"job300",NA,NA,NA,NA,NA,NA,NA
"66",66,"./Falisse_et_al_2022/Falisse_et_al_2022_job301.mat",0.939776594178131,62,608.22,1.34265483239002,1.35193675150424,0.61,0.61,0.826910241406772,1.2093210966873,1.12,1.10675097589573,4.39011548120384,0.870226494289663,0,1,-9.81,56.28960686063,654.728004467068,-0.0142548552419396,86.9470972414424,-75.5759772348498,1,1.2,1,1.2,1,1.2,0.545504838432061,0.209741975112102,0.427896991641014,134.462278053067,56.0846579245102,32.3485516074335,62.0029919161231,1.22189831773889,2.05982839294779e-07,1.25623364501487e-07,1.56500902096502e-05,"earth",NA,"job301",NA,NA,NA,NA,NA,NA,NA
"67",67,"./Falisse_et_al_2022/Falisse_et_al_2022_job302.mat",0.939776594178131,62,608.22,1.27431664342957,1.28462477507919,0.6,0.6,0.869893343103313,1.14956621743136,1.12,1.10661739436529,4.54586602764815,0.900991239161134,0,1,-9.81,56.8621197114208,666.627439895136,-0.00814073365880448,102.770000088633,-136.190280106457,1.2,1.2,1.2,1.2,1.2,1.2,0.504341305896578,0.214628421906289,0.438045383539726,148.526818461386,52.8636449951368,34.4875372528469,92.6771999989116,1.42872374738313,2.28175382596937e-07,1.49593182936986e-07,2.24761172337808e-05,"earth",NA,"job302",NA,NA,NA,NA,NA,NA,NA
"68",68,"./Falisse_et_al_2022/Falisse_et_al_2022_job303.mat",0.939776594178131,62,608.22,1.50302092234992,1.50823596412797,0.59,0.59,0.886027709057784,1.12863287431881,1.34,1.32400702368753,4.25150690903998,1.00818358367015,0,1,-9.81,57.9222262278276,703.959475527702,-0.000193384749106954,90.7048916890842,-99.5744304720147,0.5,1.2,0.5,1.2,0.5,1.2,0.557465113854764,0.220897569918492,0.424334007259726,164.209940865086,57.8986709788205,30.4765936388996,89.7700816031714,0.850973689060864,2.99593125767701e-07,1.72943016842712e-07,2.00507622103523e-05,"earth",NA,"job303",NA,NA,NA,NA,NA,NA,NA
"69",69,"./Falisse_et_al_2022/Falisse_et_al_2022_job304.mat",0.939776594178131,62,608.22,1.51345660057471,1.51362344864409,0.59,0.59,0.882770229161449,1.13279760346009,1.34,1.32387692421834,4.25685500839913,1.00935261767693,0,1,-9.81,57.5530112865923,702.821639175892,-0.0865540929653371,85.9595350733687,-98.4558427274739,0.6,1.2,0.6,1.2,0.6,1.2,0.56583302488506,0.21649373038582,0.42021135971128,165.374564114634,58.617146857172,30.0120418603003,88.7732026170052,1.21214265283551,2.93035351835773e-07,1.71717923816335e-07,1.9419341484229e-05,"earth",NA,"job304",NA,NA,NA,NA,NA,NA,NA
"70",70,"./Falisse_et_al_2022/Falisse_et_al_2022_job305.mat",0.939776594178131,62,608.22,1.4761722623227,1.48151566343328,0.59,0.59,0.902081619690941,1.10854714049335,1.34,1.32407138962775,4.24117226026541,1.00578176387468,0,1,-9.81,56.453875318376,728.880217885407,-0.115342074657991,94.8560286335102,-97.7873035739379,0.8,1.2,0.8,1.2,0.8,1.2,0.552164297809733,0.21284616471009,0.418612677432266,164.922388238195,58.7602365253901,29.6320372086255,87.3670832277542,1.38377125337371,2.91818297303653e-07,1.69833210387996e-07,1.83257961098086e-05,"earth",NA,"job305",NA,NA,NA,NA,NA,NA,NA
"71",71,"./Falisse_et_al_2022/Falisse_et_al_2022_job306.mat",0.939776594178131,62,608.22,1.45325542299275,1.4615602289583,0.59,0.59,0.914557850103829,1.09342454376885,1.34,1.32427021782897,4.24635240039018,1.00716143610327,0,1,-9.81,55.9959791233723,737.797262849612,-0.000213837503497005,96.4736764711325,-95.3211271890116,1,1.2,1,1.2,1,1.2,0.54003393760334,0.211456328656978,0.420618361725311,165.843922171253,58.8859288718502,29.0890791088834,89.956506124117,1.51075539921736,3.19225911082399e-07,1.84095095225586e-07,1.72782989075209e-05,"earth",NA,"job306",NA,NA,NA,NA,NA,NA,NA
"72",72,"./Falisse_et_al_2022/Falisse_et_al_2022_job307.mat",0.939776594178131,62,608.22,1.46047754012023,1.46610730001344,0.59,0.59,0.911612379629588,1.09695745949208,1.34,1.32417458371275,4.23967563289296,1.0055052029128,0,1,-9.81,56.9023900501771,738.035603668674,-0.194311288477832,91.4219665154078,-94.0952516229951,1.2,1.2,1.2,1.2,1.2,1.2,0.542619516047406,0.21065255216535,0.418615693386626,165.748835415452,59.5915996208181,29.1168363042543,87.1351934643625,1.66681433776912,2.9806575907007e-07,1.77271967724305e-07,1.72122411071624e-05,"earth",NA,"job307",NA,NA,NA,NA,NA,NA,NA
"73",73,"./Falisse_et_al_2022/Falisse_et_al_2022_job308.mat",0.939776594178131,62,608.22,1.62389504863899,1.62850359051109,0.58,0.58,0.960707425248065,1.04089962637875,1.57,1.55121185843708,4.38729008746776,1.21891637195525,0,1,-9.81,61.5282364514708,776.603150253851,-0.267315095167456,98.3851220737613,-100.010835997448,0.5,1.2,0.5,1.2,0.5,1.2,0.423357278867897,0.218484012809429,0.410629608201361,223.019823405341,65.1162896048511,29.0222056644824,115.103160989524,0.408142686688328,3.96618858019145e-07,2.29388701695629e-07,2.58862364339886e-05,"earth",NA,"job308",NA,NA,NA,NA,NA,NA,NA
"74",74,"./Falisse_et_al_2022/Falisse_et_al_2022_job309.mat",0.939776594178131,62,608.22,1.6116976065782,1.61646940126723,0.58,0.58,0.967919694070187,1.03314356152308,1.57,1.55125577645448,4.3955691105457,1.22125109973831,0,1,-9.81,61.2242020929566,785.377514895036,-0.241441607326139,98.1040676080082,-98.0713770175764,0.6,1.2,0.6,1.2,0.6,1.2,0.42675927267521,0.215417339751832,0.410127606781484,224.405306308323,65.7580320231908,28.9946739321003,115.813881642063,0.40928480878931,4.03109432495385e-07,2.31802691245485e-07,2.60928157971133e-05,"earth",NA,"job309",NA,NA,NA,NA,NA,NA,NA
"75",75,"./Falisse_et_al_2022/Falisse_et_al_2022_job310.mat",0.939776594178131,62,608.22,1.59734154876226,1.60228425417254,0.58,0.58,0.976569095707952,1.02399308394565,1.57,1.55139561042554,4.40931551919205,1.22518078951446,0,1,-9.81,60.7945412454775,800.108054780127,-0.164795966981257,94.3707149783912,-98.1621427060905,0.8,1.2,0.8,1.2,0.8,1.2,0.438446599414516,0.213474337227616,0.41197276049433,227.463498857061,67.3524355884934,28.6115577732025,117.047626615821,0.413251870789956,4.17468353779018e-07,2.39613181049066e-07,2.50681987154316e-05,"earth",NA,"job310",NA,NA,NA,NA,NA,NA,NA
